Impact ID,策划注释,Impact逻辑ID,参数1,参数2,参数3,参数4,Buff图标,impact互斥id,顶替优先级,死亡后是否消失,下线是否计时,脚本ID,特效,名称,描述,技能效果,技能受击效果,技能缩放,技能效果x,技能效果y,技能音效,受击缩放,受击x,受击y,受击音效,技能播放速度,受击播放速度,全体or单人（0单人，1全体）
50086,死灵书,5,32,1200,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50087,死灵书,5,32,1400,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50088,死灵书,5,32,1600,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50091,死灵书,1,0,300,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50092,死灵书,1,0,400,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50093,死灵书,1,0,600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50094,死灵书,1,0,800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50095,死灵书,1,0,1000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50096,死灵书,1,0,1200,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50097,死灵书,1,0,1400,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50098,死灵书,1,0,1600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50099,死灵书,1,0,1800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50101,纷争面纱,5,21,15,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50102,纷争面纱,5,21,20,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50103,纷争面纱,5,21,25,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50104,纷争面纱,5,21,30,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50105,纷争面纱,5,21,35,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50106,纷争面纱,5,21,40,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50107,纷争面纱,5,21,45,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50108,纷争面纱,5,21,50,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50109,纷争面纱,5,21,55,20,-1,-1,133,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50111,强袭装甲,5,5,50,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50112,强袭装甲,5,5,100,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50113,强袭装甲,5,5,150,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50114,强袭装甲,5,5,250,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50115,强袭装甲,5,5,300,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50116,强袭装甲,5,5,350,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50117,强袭装甲,5,5,400,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50118,强袭装甲,5,5,450,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50119,强袭装甲,5,5,500,120,-1,-1,121,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50121,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50122,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50123,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50124,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50125,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50126,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50127,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50128,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50129,强袭装甲减物免,5,15,15,120,-1,-1,122,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50131,西瓦的守护,1,0,500,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50132,西瓦的守护,1,0,600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50133,西瓦的守护,1,0,700,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50134,西瓦的守护,1,0,800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50135,西瓦的守护,1,0,900,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50136,西瓦的守护,1,0,1000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50137,西瓦的守护,1,0,1100,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50138,西瓦的守护,1,0,1200,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50139,西瓦的守护,1,0,1300,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50141,幻影斧,0,300,200,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50142,幻影斧,0,300,300,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50143,幻影斧,0,300,400,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50144,幻影斧,0,300,500,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50145,幻影斧,0,300,600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50146,幻影斧,0,300,700,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50147,幻影斧,0,300,800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50148,幻影斧,0,300,900,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50149,幻影斧,0,300,1000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50151,撒旦之邪力,4,31,750,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50152,撒旦之邪力,4,31,1000,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50153,撒旦之邪力,4,31,1300,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50154,撒旦之邪力,4,31,1600,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50155,撒旦之邪力,4,31,1900,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50156,撒旦之邪力,4,31,2200,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50157,撒旦之邪力,4,31,2500,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50158,撒旦之邪力,4,31,2800,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50159,撒旦之邪力,4,31,3100,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50161,雷神之锤,1,0,300,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50162,雷神之锤,1,0,400,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50163,雷神之锤,1,0,500,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50164,雷神之锤,1,0,600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50165,雷神之锤,1,0,700,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50166,雷神之锤,1,0,800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50167,雷神之锤,1,0,900,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50168,雷神之锤,1,0,1000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50169,雷神之锤,1,0,1100,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50171,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50172,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50173,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50174,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50175,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50176,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50177,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50178,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50179,斯嘉蒂之眼,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50181,黯灭,5,5,60,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50182,黯灭,5,5,120,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50183,黯灭,5,5,200,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50184,黯灭,5,5,300,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50185,黯灭,5,5,400,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50186,黯灭,5,5,500,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50187,黯灭,5,5,600,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50188,黯灭,5,5,700,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50189,黯灭,5,5,800,15,-1,-1,134,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50191,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50192,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50193,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50194,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50195,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50196,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50197,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50198,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50199,黯灭减物免,5,15,30,15,-1,-1,135,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50201,散失之刃,1,0,150,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50202,散失之刃,1,0,250,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50203,散失之刃,1,0,375,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50204,散失之刃,1,0,450,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50205,散失之刃,1,0,575,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50206,散失之刃,1,0,700,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50207,散失之刃,1,0,825,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50208,散失之刃,1,0,950,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50209,散失之刃,1,0,1075,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50211,散失之刃,5,32,150,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50212,散失之刃,5,32,250,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50213,散失之刃,5,32,375,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50214,散失之刃,5,32,450,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50215,散失之刃,5,32,575,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50216,散失之刃,5,32,700,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50217,散失之刃,5,32,825,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50218,散失之刃,5,32,950,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50219,散失之刃,5,32,1075,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
50221,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50222,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50223,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50224,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50225,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50226,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50227,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50228,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50229,天堂之戟,5,3,20,3,-1,-1,0,20,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50231,金箍棒,0,0,450,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50232,金箍棒,0,0,600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50233,金箍棒,0,0,800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50234,金箍棒,0,0,1000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50235,金箍棒,0,0,1200,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50236,金箍棒,0,0,1400,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50237,金箍棒,0,0,1600,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50238,金箍棒,0,0,1800,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50239,金箍棒,0,0,2000,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50241,辉耀,3,0,120,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50242,辉耀,3,0,160,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50243,辉耀,3,0,200,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50244,辉耀,3,0,240,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50245,辉耀,3,0,280,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50246,辉耀,3,0,320,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50247,辉耀,3,0,360,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50248,辉耀,3,0,400,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50249,辉耀,3,0,440,120,2,-1,10,100,-1,-1,-1,-1,-1,-1,-1,zjz_chongjiboshouji,1,0,-0.05,-1,0.5,0,0,-1,0.04,0.04,0
50251,狂战斧,0,55,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50252,狂战斧,0,60,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50253,狂战斧,0,70,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50254,狂战斧,0,80,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50255,狂战斧,0,90,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50256,狂战斧,0,100,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50257,狂战斧,0,110,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50258,狂战斧,0,120,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50259,狂战斧,0,130,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50261,深渊之刃,5,3,200,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50262,深渊之刃,5,3,200,5,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50263,深渊之刃,5,3,200,6,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50264,深渊之刃,5,3,200,7,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50265,深渊之刃,5,3,200,8,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50266,深渊之刃,5,3,200,9,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50267,深渊之刃,5,3,200,10,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50268,深渊之刃,5,3,200,11,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
50269,深渊之刃,5,3,200,12,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
60001,雷击,1,0,560,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,0,-1,3,0,0,-1,0.08,0.04,0
